t,x,y,latitude,longitude
1.3666669999999996,0.006217,-0.0079239999999999,47.06422005584829,15.45290989550088
1.375,0.006249,-0.0079959999999999,47.06422005613575,15.452909894551366
1.3833330000000004,0.00629,-0.0080779999999999,47.064220056504055,15.45290989346998
1.391667,0.006358,-0.0081359999999999,47.06422005711491,15.452909892705094
1.4000000000000004,0.006412,-0.0081889999999999,47.0642200576,15.452909892006147
1.408333,0.006463,-0.0083049999999999,47.06422005805814,15.452909890476375
1.4166670000000003,0.006512,-0.008339,47.06422005849832,15.452909890027994
1.4249999999999998,0.006562,-0.0083999999999999,47.06422005894748,15.452909889223546
1.4333330000000002,0.006619,-0.0084199999999999,47.06422005945952,15.452909888959791
1.4416669999999998,0.006701,-0.0084869999999999,47.064220060196135,15.45290988807622
1.4500000000000002,0.0068259999999999,-0.0085089999999999,47.06422006131903,15.452909887786088
1.4583329999999997,0.006877,-0.0085249999999999,47.06422006177716,15.452909887575087
1.466667,0.006958,-0.0085859999999999,47.0642200625048,15.45290988677064
1.4749999999999996,0.007071,-0.0086549999999999,47.0642200635199,15.45290988586069
1.483333,0.007212,-0.0087639999999999,47.06422006478652,15.452909884423232
1.4916669999999996,0.00737,-0.0088739999999999,47.064220066205856,15.45290988297259
1.5,0.007523,-0.0089879999999999,47.06422006758027,15.452909881469196
1.5083330000000004,0.007693,-0.0091179999999999,47.06422006910741,15.452909879754795
1.516667,0.007879,-0.0091949999999999,47.06422007077828,15.452909878739348
1.5250000000000004,0.008161,-0.0093649999999999,47.064220073311525,15.452909876497444
1.533333,0.008372,-0.0094269999999999,47.06422007520697,15.45290987567981
1.5416670000000003,0.0086579999999999,-0.0094289999999999,47.06422007777615,15.452909875653434
1.5499999999999998,0.008918,-0.0094619999999999,47.064220080111774,15.45290987521824
1.5583330000000002,0.009208,-0.0094869999999999,47.064220082716886,15.452909874888547
1.5666669999999998,0.009494,-0.0095399999999999,47.06422008528608,15.452909874189602
1.5750000000000002,0.00975,-0.0096679999999999,47.06422008758576,15.45290987250158
1.5833329999999997,0.009987,-0.0098329999999999,47.064220089714766,15.452909870325612
1.591667,0.010291,-0.009935,47.064220092445645,15.45290986898047
1.5999999999999996,0.010556,-0.0100999999999999,47.06422009482618,15.452909866804504
1.608333,0.010836,-0.0102129999999999,47.06422009734147,15.452909865314297
1.6166669999999996,0.011157,-0.0103609999999999,47.06422010022506,15.45290986336252
1.625,0.011396,-0.0104469999999999,47.06422010237203,15.45290986222838
1.6333330000000004,0.011673,-0.0105359999999999,47.06422010486037,15.452909861054682
1.641667,0.011976,-0.0106559999999999,47.06422010758226,15.45290985947216
1.6500000000000004,0.012297,-0.0107379999999999,47.064220110465854,15.452909858390772
1.658333,0.012666,-0.0108839999999999,47.06422011378064,15.452909856465372
1.6666670000000003,0.013056,-0.0110559999999999,47.06422011728407,15.452909854197094
